mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_weights,param_p,param_n_neighbors,param_leaf_size,param_algorithm,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.08584680557250976,0.007180490223724865,1.6371076107025146,0.026827045403832083,distance,2,53,28,kd_tree,"{'weights': 'distance', 'p': 2, 'n_neighbors': 53, 'leaf_size': 28, 'algorithm': 'kd_tree'}",0.8730631636805412,0.866585389032485,0.8646559818924877,0.8688591780202386,0.8607647793441224,0.866785698393975,0.004111767761108563,80
0.014948654174804687,0.007965314164398343,1.3950986862182617,0.026218116113044976,distance,1,55,27,brute,"{'weights': 'distance', 'p': 1, 'n_neighbors': 55, 'leaf_size': 27, 'algorithm': 'brute'}",0.8736819496015884,0.8663549763572836,0.8627203881894309,0.87190185819984,0.8592053227737834,0.8667728990243851,0.005438877013384408,81
0.14509682655334472,0.01841991706760961,5.026204538345337,0.10810146498087352,distance,2,51,2,kd_tree,"{'weights': 'distance', 'p': 2, 'n_neighbors': 51, 'leaf_size': 2, 'algorithm': 'kd_tree'}",0.873263717955194,0.8660030967121085,0.8644114362559249,0.8690463342224324,0.861127956596892,0.8667705083485103,0.00413119078310681,82
0.1284574508666992,0.011552128265256518,3.644850158691406,0.04134757634369307,distance,2,51,3,kd_tree,"{'weights': 'distance', 'p': 2, 'n_neighbors': 51, 'leaf_size': 3, 'algorithm': 'kd_tree'}",0.873263717955194,0.8660030967121085,0.8644114362559249,0.8690463342224324,0.861127956596892,0.8667705083485103,0.00413119078310681,82
0.016928863525390626,0.0022876494591845785,1.383909273147583,0.05239960901629591,distance,1,48,55,brute,"{'weights': 'distance', 'p': 1, 'n_neighbors': 48, 'leaf_size': 55, 'algorithm': 'brute'}",0.8735796390964826,0.86655574467065,0.8627364485420946,0.8715701591641443,0.8592669943827443,0.8667417971712231,0.005329526651214027,84
0.0573056697845459,0.006047155706722903,2.4305721282958985,0.08492500980569975,distance,1,48,60,ball_tree,"{'weights': 'distance', 'p': 1, 'n_neighbors': 48, 'leaf_size': 60, 'algorithm': 'ball_tree'}",0.8735796390964826,0.86655574467065,0.8627364485420946,0.8715701591641443,0.8592669943827443,0.8667417971712231,0.005329526651214027,84
0.023327112197875977,0.009701425302850548,0.23497729301452636,0.042647278710887984,uniform,2,15,11,brute,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 15, 'leaf_size': 11, 'algorithm': 'brute'}",0.8733785497250459,0.8671266929392053,0.8622060286281139,0.8699505299475621,0.8610250635131916,0.8667373729506236,0.004642084388886642,86
0.06346693038940429,0.005242462036381132,2.232825756072998,0.03399751425297036,uniform,1,14,51,ball_tree,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 14, 'leaf_size': 51, 'algorithm': 'ball_tree'}",0.8732759181618699,0.8678406190684522,0.863464732000895,0.8720172783291106,0.8569490626771988,0.8667095220475053,0.005972678540026109,87
0.019627094268798828,0.003598137868516887,1.4345304012298583,0.07357295884114079,distance,1,60,46,brute,"{'weights': 'distance', 'p': 1, 'n_neighbors': 60, 'leaf_size': 46, 'algorithm': 'brute'}",0.8732313981094388,0.8661689767151564,0.8627507957904745,0.8714479937026435,0.8596619710588844,0.8666522270753194,0.005110836432448625,88
0.09081711769104003,0.0075566229509162605,1.7659204959869386,0.030757826497701545,distance,1,60,36,kd_tree,"{'weights': 'distance', 'p': 1, 'n_neighbors': 60, 'leaf_size': 36, 'algorithm': 'kd_tree'}",0.8732313981094388,0.8661689767151564,0.8627507957904745,0.8714479937026435,0.8596619710588844,0.8666522270753194,0.005110836432448625,88
0.06213569641113281,0.005289066689036382,2.410082960128784,0.05110325342550927,distance,1,59,43,ball_tree,"{'weights': 'distance', 'p': 1, 'n_neighbors': 59, 'leaf_size': 43, 'algorithm': 'ball_tree'}",0.8734735829138888,0.8660140126865026,0.8625811984663434,0.8714631974673526,0.8596420562684908,0.8666348095605155,0.005211485412478878,90
0.01780047416687012,0.001034911132197235,1.3912155151367187,0.024182253325078396,distance,1,47,32,brute,"{'weights': 'distance', 'p': 1, 'n_neighbors': 47, 'leaf_size': 32, 'algorithm': 'brute'}",0.8728753447093482,0.8664378093394509,0.8628884865473133,0.8716179118335826,0.858909491774549,0.8665458088408489,0.00524385853485152,91
0.10041546821594238,0.0012041084422334718,1.5941552639007568,0.04032794474165934,distance,2,44,27,kd_tree,"{'weights': 'distance', 'p': 2, 'n_neighbors': 44, 'leaf_size': 27, 'algorithm': 'kd_tree'}",0.8735442156893801,0.8653122867639316,0.8643464453621449,0.8694534096690805,0.8599819995991346,0.8665276714167343,0.0046232578199890155,92
0.05668511390686035,0.008377229906207805,2.313652849197388,0.03887690441676842,distance,2,44,38,ball_tree,"{'weights': 'distance', 'p': 2, 'n_neighbors': 44, 'leaf_size': 38, 'algorithm': 'ball_tree'}",0.8735442156893801,0.8653122867639316,0.8643464453621449,0.8694534096690805,0.8599819995991346,0.8665276714167343,0.0046232578199890155,92
0.06038818359375,0.00603696066018944,2.302512693405151,0.06188581770844561,distance,2,43,50,ball_tree,"{'weights': 'distance', 'p': 2, 'n_neighbors': 43, 'leaf_size': 50, 'algorithm': 'ball_tree'}",0.8735049395854326,0.8653672947133294,0.8645023378520027,0.8696691532316778,0.8595566153935762,0.8665200681552039,0.0047454180482622245,94
0.06728901863098144,0.0009667698650450909,2.24613356590271,0.051894321352753764,distance,2,43,25,ball_tree,"{'weights': 'distance', 'p': 2, 'n_neighbors': 43, 'leaf_size': 25, 'algorithm': 'ball_tree'}",0.8735049395854326,0.8653672947133294,0.8645023378520027,0.8696691532316778,0.8595566153935762,0.8665200681552039,0.0047454180482622245,94
0.060120677947998045,0.005877800755087202,2.3071745872497558,0.050938994022595996,distance,2,40,60,ball_tree,"{'weights': 'distance', 'p': 2, 'n_neighbors': 40, 'leaf_size': 60, 'algorithm': 'ball_tree'}",0.873546998192657,0.8651963848005116,0.8651605981731885,0.8698024538447965,0.8588344365698937,0.8665081743162094,0.004956214752612756,96
0.10939016342163085,0.020687509132268772,1.7673049926757813,0.08947085390048504,distance,2,42,25,kd_tree,"{'weights': 'distance', 'p': 2, 'n_neighbors': 42, 'leaf_size': 25, 'algorithm': 'kd_tree'}",0.8734018799448293,0.8652601683371675,0.8648906771794166,0.8697407822358357,0.8591452571963059,0.866487752978711,0.00482404831084426,97
0.06326689720153808,0.006594764226261757,2.310071563720703,0.04026707425727802,distance,2,42,37,ball_tree,"{'weights': 'distance', 'p': 2, 'n_neighbors': 42, 'leaf_size': 37, 'algorithm': 'ball_tree'}",0.8734018799448293,0.8652601683371675,0.8648906771794166,0.8697407822358357,0.8591452571963059,0.866487752978711,0.00482404831084426,97
0.061621665954589844,0.007007414470020694,2.3953607082366943,0.09013415529601417,distance,2,42,53,ball_tree,"{'weights': 'distance', 'p': 2, 'n_neighbors': 42, 'leaf_size': 53, 'algorithm': 'ball_tree'}",0.8734018799448293,0.8652601683371675,0.8648906771794166,0.8697407822358357,0.8591452571963059,0.866487752978711,0.00482404831084426,97
0.06605005264282227,0.011045598250012233,2.387631368637085,0.14130110287505246,distance,2,45,45,ball_tree,"{'weights': 'distance', 'p': 2, 'n_neighbors': 45, 'leaf_size': 45, 'algorithm': 'ball_tree'}",0.8733382034275303,0.8653980092687324,0.8642630385973102,0.869343021771791,0.8600735433936859,0.8664831632918102,0.004524601771188556,100
0.013892793655395507,0.007446803367783316,1.4062817096710205,0.04008870338667936,distance,1,46,8,brute,"{'weights': 'distance', 'p': 1, 'n_neighbors': 46, 'leaf_size': 8, 'algorithm': 'brute'}",0.8729520775881775,0.8662844506011491,0.8625655663897506,0.8714576298915436,0.8590332632675333,0.8664585975476309,0.005243609736409675,101
0.0678013801574707,0.010301683120804286,2.302176904678345,0.035617499769778065,distance,1,46,52,ball_tree,"{'weights': 'distance', 'p': 1, 'n_neighbors': 46, 'leaf_size': 52, 'algorithm': 'ball_tree'}",0.8729520775881775,0.8662844506011491,0.8625655663897506,0.8714576298915436,0.8590332632675333,0.8664585975476309,0.005243609736409675,101
0.11037726402282715,0.027225291404763194,1.5734962940216064,0.09998834910012865,distance,2,38,24,kd_tree,"{'weights': 'distance', 'p': 2, 'n_neighbors': 38, 'leaf_size': 24, 'algorithm': 'kd_tree'}",0.8731492072434126,0.8650519086688248,0.8654339453755285,0.8696914235349138,0.8582977008481559,0.8663248371341672,0.004995095261140517,103
0.13548603057861328,0.05472933433876453,2.4863614082336425,0.9888886977186442,distance,1,43,38,kd_tree,"{'weights': 'distance', 'p': 1, 'n_neighbors': 43, 'leaf_size': 38, 'algorithm': 'kd_tree'}",0.8725664868456088,0.8657941949276249,0.8624870847997327,0.8708992662791634,0.8588395758706404,0.866117321744554,0.005112872778651427,104
0.07188830375671387,0.02240794639393288,2.5481594085693358,0.23189410711453864,distance,1,43,59,ball_tree,"{'weights': 'distance', 'p': 1, 'n_neighbors': 43, 'leaf_size': 59, 'algorithm': 'ball_tree'}",0.8725664868456088,0.8657941949276249,0.8624870847997327,0.8708992662791634,0.8588395758706404,0.866117321744554,0.005112872778651427,104
0.02472553253173828,0.006479026431387935,0.23937339782714845,0.01113711788556266,uniform,2,13,4,brute,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 13, 'leaf_size': 4, 'algorithm': 'brute'}",0.8733994184996229,0.8649163151437527,0.8634614128613446,0.869262291922561,0.8593747055608947,0.8660828287976352,0.004834727781479034,106
0.01968107223510742,0.0033279441088662964,0.18744335174560547,0.015539345469137095,uniform,2,13,36,brute,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 13, 'leaf_size': 36, 'algorithm': 'brute'}",0.8733994184996229,0.8649163151437527,0.8634614128613446,0.869262291922561,0.8593747055608947,0.8660828287976352,0.004834727781479034,106
0.014380359649658203,0.006566060809341833,1.43259859085083,0.034617275699305235,distance,1,42,48,brute,"{'weights': 'distance', 'p': 1, 'n_neighbors': 42, 'leaf_size': 48, 'algorithm': 'brute'}",0.8724257563914101,0.8656382677247598,0.8622720902120716,0.8707640384282648,0.8587353979617534,0.8659671101436519,0.005114364144924719,108
0.07739505767822266,0.028127370530781248,2.422424650192261,0.2301129244561431,uniform,1,12,42,ball_tree,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 12, 'leaf_size': 42, 'algorithm': 'ball_tree'}",0.8741049971190389,0.8667071770605294,0.8620130902581111,0.8716857934309459,0.8549821023851495,0.865898632050755,0.006866694466329212,109
0.06330184936523438,0.006159367507870654,2.09989070892334,0.09546599959928097,uniform,1,12,30,ball_tree,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 12, 'leaf_size': 30, 'algorithm': 'ball_tree'}",0.8741049971190389,0.8667071770605294,0.8620130902581111,0.8716857934309459,0.8549821023851495,0.865898632050755,0.006866694466329212,109
0.08287315368652344,0.002452583141775456,1.3796343803405762,0.016252998799299274,uniform,1,12,54,kd_tree,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 12, 'leaf_size': 54, 'algorithm': 'kd_tree'}",0.8741049971190389,0.8667071770605294,0.8620130902581111,0.8716857934309459,0.8549821023851495,0.865898632050755,0.006866694466329212,109
0.08001232147216797,0.01936674422118846,2.1766408920288085,0.06279538620341092,distance,2,35,23,ball_tree,"{'weights': 'distance', 'p': 2, 'n_neighbors': 35, 'leaf_size': 23, 'algorithm': 'ball_tree'}",0.8733297488983427,0.8644174979216841,0.8643240679374331,0.8691887356806232,0.8581636507536784,0.8658847402383524,0.005109760477887369,112
0.02178926467895508,0.008132949502771995,0.23179254531860352,0.012933209454193387,distance,2,50,1,brute,"{'weights': 'distance', 'p': 2, 'n_neighbors': 50, 'leaf_size': 1, 'algorithm': 'brute'}",0.872311031640915,0.8644951939747245,0.8638053185463883,0.8683923582024096,0.8600650849612067,0.865813797465129,0.004187682547556129,113
0.08554058074951172,0.024592185036800236,2.050917720794678,0.069645933199596,distance,2,32,5,ball_tree,"{'weights': 'distance', 'p': 2, 'n_neighbors': 32, 'leaf_size': 5, 'algorithm': 'ball_tree'}",0.8723638992031767,0.8649680054930895,0.8647599459087321,0.868815065688829,0.8580274592838899,0.8657868751155433,0.004782485736525296,114
0.06154170036315918,0.013103050180294094,2.3185033321380617,0.11969212101361738,uniform,2,11,42,ball_tree,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 11, 'leaf_size': 42, 'algorithm': 'ball_tree'}",0.8729866448404255,0.8635467884347179,0.8628362368666467,0.869094301029402,0.8604481770043702,0.8657824296351124,0.004582610683687204,115
0.17155203819274903,0.04180008818417233,2.937611770629883,0.14260232553906102,distance,1,40,2,kd_tree,"{'weights': 'distance', 'p': 1, 'n_neighbors': 40, 'leaf_size': 2, 'algorithm': 'kd_tree'}",0.8720762311720847,0.8658575503868535,0.8618854639889418,0.8704592136527237,0.858323076145593,0.8657203070692393,0.005143906867831235,116
0.013740301132202148,0.007267861454243299,1.4099236488342286,0.030314496952257068,distance,1,41,32,brute,"{'weights': 'distance', 'p': 1, 'n_neighbors': 41, 'leaf_size': 32, 'algorithm': 'brute'}",0.8720829733915632,0.8656020951821598,0.8618036632593736,0.8705818073892866,0.8584580898589604,0.8657057258162688,0.0051421885733457795,117
0.010443878173828126,0.00820482865972197,0.23437204360961914,0.028069507798111563,distance,2,44,58,brute,"{'weights': 'distance', 'p': 2, 'n_neighbors': 44, 'leaf_size': 58, 'algorithm': 'brute'}",0.872609187568974,0.8638467636918425,0.8638047832012995,0.8685682721842201,0.8589706280396822,0.8655599269372036,0.004651376879585035,118
0.028179025650024413,0.00627767656859906,0.22555966377258302,0.027764447823299662,distance,2,43,12,brute,"{'weights': 'distance', 'p': 2, 'n_neighbors': 43, 'leaf_size': 12, 'algorithm': 'brute'}",0.8725353442127785,0.8638886082603532,0.8639722391450753,0.8688060719125223,0.858542781252516,0.8655490089566491,0.004769647776569459,119
0.09341459274291992,0.019405361921186637,1.6372329711914062,0.06104152429753968,distance,1,37,55,kd_tree,"{'weights': 'distance', 'p': 1, 'n_neighbors': 37, 'leaf_size': 55, 'algorithm': 'kd_tree'}",0.8717097968943839,0.8656874966288903,0.8617310704653325,0.8699153043236936,0.8585116242417389,0.8655110585108078,0.004922057676395238,120
0.08564577102661133,0.0007279896428460027,1.6616790294647217,0.026160823514458833,distance,1,38,56,kd_tree,"{'weights': 'distance', 'p': 1, 'n_neighbors': 38, 'leaf_size': 56, 'algorithm': 'kd_tree'}",0.8716687014613707,0.8661984070382778,0.861582672806718,0.869924405168766,0.8581222151414079,0.865499280323308,0.005057532409728316,121
0.12027273178100586,0.025922287830598106,1.6205427646636963,0.051954634115720835,distance,1,36,9,kd_tree,"{'weights': 'distance', 'p': 1, 'n_neighbors': 36, 'leaf_size': 9, 'algorithm': 'kd_tree'}",0.8717108670879519,0.8656643804478203,0.8617293573610484,0.8695674379043987,0.8582963089542037,0.8653936703510846,0.004923420003305465,122
0.013550710678100587,0.00986302756391978,1.3712886810302733,0.03596444668388082,distance,1,34,20,brute,"{'weights': 'distance', 'p': 1, 'n_neighbors': 34, 'leaf_size': 20, 'algorithm': 'brute'}",0.8718939772074454,0.8656649155446043,0.861148936215774,0.8687439720284992,0.8581855998506177,0.8651274801693882,0.0049633022609258835,123
0.10337300300598144,0.005464632842190092,1.5606371879577636,0.023534308080503892,distance,1,33,13,kd_tree,"{'weights': 'distance', 'p': 1, 'n_neighbors': 33, 'leaf_size': 13, 'algorithm': 'kd_tree'}",0.8717171812300035,0.8653361520804991,0.861496696385457,0.8687675271569217,0.8579318468762474,0.8650498807458258,0.004932489576847415,124
0.08632445335388184,0.0038668513712396047,1.5143475532531738,0.03070246533247423,distance,2,30,55,kd_tree,"{'weights': 'distance', 'p': 2, 'n_neighbors': 30, 'leaf_size': 55, 'algorithm': 'kd_tree'}",0.8716158338991089,0.8638440882079224,0.8640294140005589,0.8683942854401896,0.8569912477708284,0.8649749738637216,0.004933671691838311,125
0.018752527236938477,0.011695572445884535,0.21159882545471193,0.02872182201839369,uniform,2,11,18,brute,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 11, 'leaf_size': 18, 'algorithm': 'brute'}",0.8717290603786088,0.8633375655921638,0.8620624490752986,0.8680477038460814,0.8596475167755343,0.8649648591335375,0.004349817195553428,126
0.07554559707641602,0.008424284646687066,1.9845239162445067,0.06242675988329953,distance,2,29,12,ball_tree,"{'weights': 'distance', 'p': 2, 'n_neighbors': 29, 'leaf_size': 12, 'algorithm': 'ball_tree'}",0.8718780313232816,0.8640925871544238,0.8634639825177708,0.8685703064907655,0.856686744201584,0.8649383303375651,0.005144479708068613,127
0.06855120658874511,0.010262256836054718,2.374723720550537,0.11094437816034404,distance,2,29,40,ball_tree,"{'weights': 'distance', 'p': 2, 'n_neighbors': 29, 'leaf_size': 40, 'algorithm': 'ball_tree'}",0.8718780313232816,0.8640925871544238,0.8634639825177708,0.8685703064907655,0.856686744201584,0.8649383303375651,0.005144479708068613,127
0.11312179565429688,0.01272856475699923,1.5601242065429688,0.024799832133254863,distance,1,31,12,kd_tree,"{'weights': 'distance', 'p': 1, 'n_neighbors': 31, 'leaf_size': 12, 'algorithm': 'kd_tree'}",0.8716409834479583,0.864788748070441,0.8618380324140744,0.8685291920847915,0.8577502582498626,0.8649094428534255,0.004880948202538184,129
0.05582971572875976,0.006007069911775706,2.254583406448364,0.05116518765606376,uniform,1,11,50,ball_tree,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 11, 'leaf_size': 50, 'algorithm': 'ball_tree'}",0.871716325075149,0.8656439397506706,0.8610008597642125,0.870606111999068,0.8555716230083068,0.8649077719194814,0.006029876580701568,130
0.018749713897705078,0.00624943407149504,0.2176342487335205,0.02369284315188405,distance,2,35,4,brute,"{'weights': 'distance', 'p': 2, 'n_neighbors': 35, 'leaf_size': 4, 'algorithm': 'brute'}",0.8721893506322276,0.8630307410962035,0.8636815467618582,0.8681266135262969,0.856972939011918,0.8648002382057008,0.005124704058994299,131
0.01762986183166504,0.009285337287731435,0.22249083518981932,0.034555987124215426,distance,2,34,32,brute,"{'weights': 'distance', 'p': 2, 'n_neighbors': 34, 'leaf_size': 32, 'algorithm': 'brute'}",0.8715598627754999,0.8631731838601111,0.8636802619336452,0.8681313245519815,0.8573057087352695,0.8647700683713015,0.004834330029137538,132
0.0668400764465332,0.0019314466742148392,2.2235265731811524,0.08489001004891474,distance,1,29,26,ball_tree,"{'weights': 'distance', 'p': 1, 'n_neighbors': 29, 'leaf_size': 26, 'algorithm': 'ball_tree'}",0.8714649366060138,0.8649400734409634,0.8614801006877044,0.8675912696985115,0.8574042119995819,0.864576118486555,0.004851824069182032,133
0.09689435958862305,0.005956398342993112,1.8065574169158936,0.20150549410627114,distance,2,27,17,kd_tree,"{'weights': 'distance', 'p': 2, 'n_neighbors': 27, 'leaf_size': 17, 'algorithm': 'kd_tree'}",0.8718990071172154,0.8638027787361957,0.8632091582555032,0.8679334614732319,0.8559715248476626,0.8645631860859618,0.005317918388346113,134
0.10993447303771972,0.019999341416189642,1.463369607925415,0.05066625685715619,distance,1,27,24,kd_tree,"{'weights': 'distance', 'p': 1, 'n_neighbors': 27, 'leaf_size': 24, 'algorithm': 'kd_tree'}",0.8711869003170342,0.8644603056644061,0.8613374847560487,0.8675804557531903,0.8580748907470317,0.8645280074475423,0.00459314769265713,135
0.013812828063964843,0.003587173167454849,1.3759942054748535,0.04355053527069064,distance,1,27,13,brute,"{'weights': 'distance', 'p': 1, 'n_neighbors': 27, 'leaf_size': 13, 'algorithm': 'brute'}",0.8711869003170342,0.8644603056644061,0.8613374847560487,0.8675804557531903,0.8580748907470317,0.8645280074475423,0.00459314769265713,135
0.06402850151062012,0.002900446172466143,2.159315252304077,0.03918431697151547,distance,2,26,21,ball_tree,"{'weights': 'distance', 'p': 2, 'n_neighbors': 26, 'leaf_size': 21, 'algorithm': 'ball_tree'}",0.8714119620243954,0.8635758976997687,0.8632684744913419,0.8680456695395358,0.8557758031442242,0.8644155613798532,0.005268653965208031,137
0.09588603973388672,0.006471196427414298,1.8504229068756104,0.04587765281437903,distance,1,26,2,ball_tree,"{'weights': 'distance', 'p': 1, 'n_neighbors': 26, 'leaf_size': 2, 'algorithm': 'ball_tree'}",0.8710774195150225,0.8639435091903942,0.8614582586080813,0.8672203834946217,0.8578388041189783,0.8643076749854197,0.0045697131761210106,138
0.12531466484069825,0.031611176274037374,1.591471290588379,0.1327549901864146,distance,2,23,24,kd_tree,"{'weights': 'distance', 'p': 2, 'n_neighbors': 23, 'leaf_size': 24, 'algorithm': 'kd_tree'}",0.8705034747044768,0.8627204919808256,0.8623312993788925,0.8675287415394262,0.8559396183555266,0.8638047251918295,0.00497891541641131,139
0.07159562110900879,0.01603786497565362,2.0775387287139893,0.040158251235009254,uniform,1,10,21,ball_tree,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 10, 'leaf_size': 21, 'algorithm': 'ball_tree'}",0.8704514632970695,0.8634384848456309,0.8601481621067757,0.8707462650131823,0.853664514156204,0.8636897778837724,0.006459512420393822,140
0.10975151062011719,0.019259751888728898,1.473933458328247,0.06838004860392399,distance,1,24,28,kd_tree,"{'weights': 'distance', 'p': 1, 'n_neighbors': 24, 'leaf_size': 28, 'algorithm': 'kd_tree'}",0.8709400066608848,0.8622650175982629,0.860932549730882,0.8665470280280332,0.856435346740056,0.8634239897516236,0.004952484209537096,141
0.01561751365661621,5.889191795818733e-05,1.1181113243103027,0.02849652202841926,distance,1,24,47,brute,"{'weights': 'distance', 'p': 1, 'n_neighbors': 24, 'leaf_size': 47, 'algorithm': 'brute'}",0.8709400066608848,0.8622650175982629,0.860932549730882,0.8665470280280332,0.856435346740056,0.8634239897516236,0.004952484209537096,141
0.0245849609375,0.005985473447571672,0.2461165428161621,0.011928105511165604,uniform,2,10,11,brute,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 10, 'leaf_size': 11, 'algorithm': 'brute'}",0.8701190611748328,0.8610527023243747,0.8598823097356787,0.8677838864077487,0.8576310907137975,0.8632938100712865,0.004805665971091196,143
0.017217350006103516,0.00763870516691243,0.20899605751037598,0.03728301713951817,distance,2,25,40,brute,"{'weights': 'distance', 'p': 2, 'n_neighbors': 25, 'leaf_size': 40, 'algorithm': 'brute'}",0.8699511478040056,0.8621543595833265,0.8621613808477082,0.866762450384334,0.8548140044232247,0.8631686686085198,0.005113925235474081,144
0.08793120384216309,0.006530729835061427,1.5485774517059325,0.030218420404886984,distance,1,23,46,kd_tree,"{'weights': 'distance', 'p': 1, 'n_neighbors': 23, 'leaf_size': 46, 'algorithm': 'kd_tree'}",0.8706678564365294,0.8615753848630109,0.8604726882996048,0.8666493857679058,0.8561591093249186,0.8631048849383939,0.005045268129854339,145
0.01563124656677246,4.0615890794401584e-05,1.1408281326293945,0.02460235099172806,distance,1,22,15,brute,"{'weights': 'distance', 'p': 1, 'n_neighbors': 22, 'leaf_size': 15, 'algorithm': 'brute'}",0.8700806412257398,0.8612166559790002,0.8606096295733192,0.8669240171515596,0.8560767734442052,0.8629815434747649,0.004946856379027187,146
0.012515783309936523,0.006257988321271857,1.3881943702697754,0.027680630460062115,distance,1,22,43,brute,"{'weights': 'distance', 'p': 1, 'n_neighbors': 22, 'leaf_size': 43, 'algorithm': 'brute'}",0.8700806412257398,0.8612166559790002,0.8606096295733192,0.8669240171515596,0.8560767734442052,0.8629815434747649,0.004946856379027187,146
0.02735280990600586,0.008499338855536696,0.24596004486083983,0.011005952042222494,distance,2,24,37,brute,"{'weights': 'distance', 'p': 2, 'n_neighbors': 24, 'leaf_size': 37, 'algorithm': 'brute'}",0.8696831713345656,0.8615731374565181,0.8620317202672014,0.8661208943411159,0.8544739540238155,0.8627765754846433,0.005095530008786305,148
0.08570170402526855,0.007481102890534951,1.2940788269042969,0.03312635922229082,uniform,2,9,53,kd_tree,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 9, 'leaf_size': 53, 'algorithm': 'kd_tree'}",0.8690788330266872,0.859321771247409,0.8610244149481197,0.8673119272891732,0.8569288266805086,0.8627331546383796,0.004679323545284539,149
0.10585665702819824,0.02111907868921094,1.4014227390289307,0.1589277903354785,uniform,2,9,17,kd_tree,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 9, 'leaf_size': 17, 'algorithm': 'kd_tree'}",0.8690788330266872,0.859321771247409,0.8610244149481197,0.8673119272891732,0.8569288266805086,0.8627331546383796,0.004679323545284539,149
0.1630453109741211,0.011505960858880088,2.657246971130371,0.09291473926783872,distance,1,21,1,kd_tree,"{'weights': 'distance', 'p': 1, 'n_neighbors': 21, 'leaf_size': 1, 'algorithm': 'kd_tree'}",0.8698717394412562,0.8606475270395106,0.8605989226715433,0.8664957420893313,0.8548121842542105,0.8624852230991703,0.0052240916429473405,151
0.012503242492675782,0.006251623719521447,1.4145996570587158,0.042745409247472055,distance,1,20,26,brute,"{'weights': 'distance', 'p': 1, 'n_neighbors': 20, 'leaf_size': 26, 'algorithm': 'brute'}",0.8692820627852601,0.8611006469962235,0.8605578081687236,0.8655813748314738,0.8546389469915391,0.862232167954644,0.004952959293051777,152
0.06728034019470215,0.001076901070851535,2.023774242401123,0.04942145424144094,distance,2,18,11,ball_tree,"{'weights': 'distance', 'p': 2, 'n_neighbors': 18, 'leaf_size': 11, 'algorithm': 'ball_tree'}",0.8689860472443371,0.8612111979918032,0.8594932209251406,0.8653325470203191,0.8553997776395876,0.8620845581642375,0.004697745426738835,153
0.017387819290161134,0.0035052686506741797,1.5127472877502441,0.13943904730725543,distance,1,17,51,brute,"{'weights': 'distance', 'p': 1, 'n_neighbors': 17, 'leaf_size': 51, 'algorithm': 'brute'}",0.8675149591656942,0.8609339108383212,0.8594079939870041,0.8658222795539772,0.8529669611485995,0.8613292209387191,0.005142483932998335,154
0.07821331024169922,0.004831508565449252,1.7442448616027832,0.027048517520202958,distance,1,17,8,ball_tree,"{'weights': 'distance', 'p': 1, 'n_neighbors': 17, 'leaf_size': 8, 'algorithm': 'ball_tree'}",0.8675149591656942,0.8609339108383212,0.8594079939870041,0.8658222795539772,0.8529669611485995,0.8613292209387191,0.005142483932998335,154
0.10461201667785644,0.025469950301506037,1.6287615776062012,0.10101336352358053,distance,1,16,35,kd_tree,"{'weights': 'distance', 'p': 1, 'n_neighbors': 16, 'leaf_size': 35, 'algorithm': 'kd_tree'}",0.8668017821719449,0.861020168439906,0.8590571288158059,0.8653552455986172,0.8535196501164052,0.861150795028536,0.004738057291277809,156
0.0641817569732666,0.006086586260142566,2.276074981689453,0.0717193670098786,distance,1,14,44,ball_tree,"{'weights': 'distance', 'p': 1, 'n_neighbors': 14, 'leaf_size': 44, 'algorithm': 'ball_tree'}",0.8665545674577253,0.8606757801497072,0.8582533616994852,0.8642110017011085,0.8520369618509707,0.8603463345717994,0.005040090325241272,157
0.09350361824035644,0.007826995801676992,1.3566121101379394,0.06735632995723875,distance,1,13,29,kd_tree,"{'weights': 'distance', 'p': 1, 'n_neighbors': 13, 'leaf_size': 29, 'algorithm': 'kd_tree'}",0.8669869256592178,0.8605961577482443,0.8577102005723909,0.8638316570647397,0.8512827694663865,0.8600815421021959,0.0053861707012067,158
0.012505626678466797,0.0062528151819494174,0.21353526115417482,0.04193045809420408,distance,2,17,42,brute,"{'weights': 'distance', 'p': 2, 'n_neighbors': 17, 'leaf_size': 42, 'algorithm': 'brute'}",0.8655042794900399,0.8590833321204472,0.858121559738623,0.8632479181549224,0.8542254474189575,0.860036507384598,0.0039636769905755185,159
