date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_190_normalized,smart_190_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw
2015-10-31,Z1F0KKN4,ST3000DM001,3000592982016,0,118.0,171609168.0,92.0,0.0,100.0,49.0,100.0,0.0,84.0,295856497.0,68.0,28709.0,100.0,0.0,100.0,49.0,100.0,0.0,100.0,12.0,78.0,22.0,100.0,9.0,1.0,350844.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27013.0,100.0,1081381001468.0,100.0,167384093653936.0
2015-10-31,S1F0GPXY,ST3000DM001,3000592982016,0,113.0,52446560.0,92.0,0.0,100.0,49.0,100.0,0.0,84.0,327087315.0,68.0,28707.0,100.0,0.0,100.0,48.0,100.0,0.0,100.0,17.0,80.0,20.0,100.0,11.0,1.0,350180.0,20.0,20.0,100.0,0.0,100.0,0.0,200.0,10.0,100.0,27022.0,100.0,927782760460.0,100.0,8604657135016.0
2015-10-31,Z1F0MA1S,ST3000DM001,3000592982016,0,118.0,184310392.0,91.0,0.0,100.0,47.0,100.0,0.0,83.0,202281265.0,68.0,28680.0,100.0,0.0,100.0,47.0,100.0,0.0,100.0,1.0,78.0,22.0,100.0,10.0,1.0,353052.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,26992.0,100.0,21992641874.0,100.0,238064477054.0
2015-10-31,W1F0N84F,ST3000DM001,3000592982016,0,114.0,74954920.0,92.0,0.0,100.0,55.0,100.0,0.0,82.0,187097690.0,69.0,27607.0,100.0,0.0,100.0,53.0,100.0,0.0,100.0,18.0,81.0,19.0,100.0,8.0,1.0,401101.0,19.0,19.0,100.0,0.0,100.0,0.0,200.0,1.0,100.0,25737.0,100.0,554304474695.0,100.0,170826829617010.0
2015-10-31,S1F10RWZ,ST3000DM001,3000592982016,0,117.0,167400112.0,92.0,0.0,100.0,52.0,100.0,0.0,75.0,37483339.0,74.0,23492.0,100.0,0.0,100.0,50.0,100.0,0.0,100.0,12.0,79.0,21.0,100.0,15.0,1.0,357670.0,21.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,21812.0,100.0,1086481573160.0,100.0,214914967437773.0
2015-10-31,S1F0FGBQ,ST3000DM001,3000592982016,0,117.0,152873000.0,92.0,0.0,100.0,49.0,100.0,0.0,84.0,291879718.0,68.0,28704.0,100.0,0.0,100.0,49.0,100.0,0.0,100.0,25.0,77.0,23.0,100.0,12.0,1.0,307573.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27173.0,100.0,1314064127276.0,100.0,199866872070490.0
2015-10-31,W1F0JXDL,ST3000DM001,3000592982016,0,111.0,33975240.0,92.0,0.0,100.0,49.0,100.0,160.0,84.0,291840890.0,68.0,28709.0,100.0,0.0,100.0,49.0,100.0,0.0,100.0,12.0,76.0,24.0,100.0,10.0,1.0,354969.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,26938.0,100.0,1265184376234.0,100.0,265433679001656.0
2015-10-31,W1F0FZPA,ST3000DM001,3000592982016,0,116.0,106998760.0,92.0,0.0,100.0,50.0,100.0,0.0,84.0,4573664661.0,68.0,28709.0,100.0,0.0,100.0,50.0,100.0,0.0,100.0,10.0,78.0,22.0,100.0,15.0,1.0,353321.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27012.0,100.0,935740507781.0,100.0,156056560880298.0
2015-10-31,W1F0FY92,ST3000DM001,3000592982016,0,114.0,81032808.0,92.0,0.0,100.0,50.0,100.0,0.0,84.0,302305165.0,68.0,28710.0,100.0,0.0,100.0,49.0,94.0,6.0,100.0,20.0,80.0,20.0,100.0,15.0,1.0,353661.0,20.0,20.0,100.0,0.0,100.0,0.0,200.0,1.0,100.0,26967.0,100.0,912138944766.0,100.0,147254783493139.0
2015-10-31,S1F0GCED,ST3000DM001,3000592982016,0,118.0,183224608.0,92.0,0.0,100.0,49.0,51.0,64792.0,84.0,281606719.0,68.0,28703.0,100.0,0.0,100.0,49.0,93.0,7.0,100.0,23.0,77.0,23.0,100.0,11.0,1.0,339471.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27117.0,100.0,1294643885611.0,100.0,242203039621064.0
2015-10-31,Z1F0KJDS,ST3000DM001,3000592982016,0,117.0,161935008.0,92.0,0.0,100.0,49.0,100.0,0.0,84.0,286249419.0,68.0,28710.0,100.0,0.0,100.0,49.0,100.0,0.0,100.0,13.0,77.0,23.0,100.0,11.0,1.0,355984.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27034.0,100.0,891281550730.0,100.0,235050785768803.0
2015-10-30,S1F0KYCR,ST3000DM001,3000592982016,0,120.0,1605072.0,92.0,0.0,100.0,50.0,100.0,0.0,84.0,298054139.0,68.0,28681.0,100.0,0.0,100.0,49.0,100.0,0.0,100.0,15.0,81.0,19.0,100.0,12.0,1.0,351747.0,19.0,19.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27015.0,100.0,937550378060.0,100.0,99815360871322.0
2015-10-30,S1F10RWZ,ST3000DM001,3000592982016,0,113.0,51782776.0,92.0,0.0,100.0,52.0,100.0,0.0,75.0,37291919.0,74.0,23468.0,100.0,0.0,100.0,50.0,100.0,0.0,100.0,12.0,77.0,23.0,100.0,15.0,1.0,357666.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,21787.0,100.0,1086481452930.0,100.0,214878931335487.0
2015-10-30,Z1F0GE1M,ST3000DM001,3000592982016,0,116.0,110383608.0,92.0,0.0,100.0,50.0,100.0,0.0,84.0,276034596.0,68.0,28681.0,100.0,0.0,100.0,48.0,100.0,0.0,100.0,20.0,78.0,22.0,100.0,10.0,1.0,349225.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27061.0,100.0,1005519395994.0,100.0,52851470561140.0
