date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_190_normalized,smart_190_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw
2023-12-15,Z30583YN,ST4000DM000,4000787030016.0,1,119.0,221993728.0,92.0,0.0,100.0,10.0,100.0,0.0,84.0,308202649.0,21.0,69414.0,100.0,0.0,100.0,10.0,79.0,21.0,100.0,0.0,69.0,31.0,100.0,0.0,95.0,10741.0,31.0,31.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,69311.0,100.0,68711143064.0,100.0,464715002475.0
2023-12-15,ZL2D92FF,ST14000NM001G,14000519643136.0,1,82.0,172841456.0,98.0,0.0,100.0,2.0,100.0,1648.0,88.0,605260587.0,75.0,22219.0,100.0,0.0,100.0,2.0,90.0,10.0,100.0,0.0,72.0,28.0,100.0,0.0,99.0,3659.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,21503.0,100.0,122381629784.0,100.0,250838412102.0
2023-12-15,ZL005D5Y,ST12000NM0008,12000138625024.0,1,78.0,57667584.0,92.0,0.0,100.0,7.0,78.0,23016.0,81.0,122879175.0,64.0,32081.0,100.0,0.0,100.0,7.0,99.0,1.0,100.0,17180131332.0,74.0,26.0,100.0,0.0,100.0,1623.0,26.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,31842.0,100.0,109007876552.0,100.0,448912122924.0
2023-12-15,ZLW18EB4,ST14000NM001G,14000519643136.0,1,77.0,151577712.0,97.0,0.0,100.0,3.0,100.0,32.0,88.0,625063596.0,68.0,28256.0,100.0,0.0,100.0,3.0,1.0,168.0,100.0,0.0,73.0,27.0,100.0,0.0,99.0,2059.0,27.0,27.0,99.0,720.0,99.0,720.0,200.0,0.0,100.0,27795.0,100.0,113534947928.0,100.0,416649344696.0
2023-12-14,Z305D68F,ST4000DM000,4000787030016.0,1,114.0,83679336.0,91.0,0.0,100.0,36.0,100.0,0.0,83.0,211817943.0,22.0,69013.0,100.0,0.0,100.0,36.0,67.0,33.0,100.0,1.0,73.0,27.0,100.0,2.0,98.0,5270.0,27.0,27.0,99.0,280.0,99.0,280.0,200.0,0.0,100.0,68926.0,100.0,65498336736.0,100.0,473032003364.0
2023-12-14,ZA143SAX,ST8000DM002,8001563222016.0,1,72.0,17043224.0,84.0,0.0,100.0,8.0,100.0,184.0,89.0,731712736.0,29.0,62452.0,100.0,0.0,100.0,8.0,86.0,14.0,100.0,0.0,78.0,22.0,100.0,3.0,61.0,78247.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,62382.0,100.0,111766243280.0,100.0,459807653694.0
2023-12-14,ZA16DKMJ,ST8000NM0055,8001563222016.0,1,82.0,155896272.0,89.0,0.0,100.0,21.0,100.0,488.0,91.0,1394785368.0,33.0,59271.0,100.0,0.0,100.0,21.0,96.0,4.0,100.0,0.0,59.0,41.0,100.0,84.0,72.0,56873.0,41.0,41.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,59201.0,100.0,106355888936.0,100.0,525464775700.0
2023-12-14,ZA14GRLS,ST8000NM0055,8001563222016.0,1,80.0,96561744.0,85.0,0.0,100.0,14.0,100.0,480.0,89.0,730381278.0,36.0,56923.0,100.0,0.0,100.0,14.0,80.0,20.0,100.0,0.0,74.0,26.0,100.0,21.0,93.0,14323.0,26.0,26.0,100.0,24.0,100.0,24.0,200.0,0.0,100.0,56877.0,100.0,102971482048.0,100.0,475091947394.0
2023-12-14,ZA18143G,ST8000NM0055,8001563222016.0,1,75.0,32273712.0,89.0,0.0,100.0,23.0,100.0,120.0,93.0,1984646728.0,36.0,56304.0,100.0,0.0,100.0,23.0,97.0,3.0,100.0,0.0,61.0,39.0,100.0,38.0,69.0,63109.0,39.0,39.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,56237.0,100.0,101579726016.0,100.0,509867543038.0
2023-12-14,ZA180XPP,ST8000NM0055,8001563222016.0,1,78.0,57094752.0,89.0,0.0,100.0,28.0,100.0,80.0,96.0,3821300722.0,38.0,55128.0,100.0,0.0,100.0,28.0,56.0,44.0,100.0,0.0,58.0,42.0,100.0,108.0,87.0,27945.0,42.0,42.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,55058.0,100.0,100413050648.0,100.0,874182772844.0
2023-12-14,ZL005C2D,ST12000NM0008,12000138625024.0,1,80.0,100007816.0,90.0,0.0,100.0,8.0,99.0,6232.0,85.0,298888298.0,70.0,26542.0,100.0,0.0,100.0,8.0,20.0,80.0,100.0,655370.0,69.0,31.0,100.0,2.0,100.0,1373.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,26344.0,100.0,92174955448.0,100.0,287078402186.0
2023-12-14,ZHZ3KB3A,ST12000NM0008,12000138625024.0,1,75.0,33776008.0,93.0,0.0,100.0,6.0,100.0,0.0,85.0,291606524.0,59.0,36264.0,100.0,0.0,100.0,6.0,12.0,88.0,100.0,589833.0,63.0,37.0,100.0,335.0,99.0,2290.0,37.0,37.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,35904.0,100.0,120221254912.0,100.0,461845083800.0
2023-12-14,ZHZ50X1F,ST12000NM0008,12000138625024.0,1,77.0,45085592.0,90.0,0.0,100.0,17.0,92.0,29920.0,75.0,8658427931.0,61.0,34826.0,100.0,0.0,100.0,15.0,1.0,349.0,100.0,1835036.0,63.0,37.0,100.0,3.0,95.0,10463.0,37.0,37.0,100.0,24.0,100.0,24.0,200.0,0.0,100.0,32857.0,100.0,114067312200.0,100.0,420647124156.0
2023-12-14,ZLW1VNJW,ST14000NM001G,14000519643136.0,1,83.0,222259976.0,94.0,0.0,100.0,5.0,100.0,104.0,90.0,971312996.0,77.0,21017.0,100.0,0.0,100.0,5.0,88.0,12.0,100.0,0.0,65.0,35.0,100.0,1.0,100.0,1985.0,35.0,35.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,20547.0,100.0,106315603600.0,100.0,282823438968.0
2023-12-13,Z305KNEN,ST4000DM000,4000787030016.0,1,120.0,236919000.0,91.0,0.0,100.0,19.0,100.0,0.0,89.0,886276380.0,22.0,68392.0,100.0,0.0,100.0,19.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,76.0,49007.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,68027.0,100.0,60850471616.0,100.0,467185638847.0
2023-12-13,ZL005664,ST12000NM0008,12000138625024.0,1,84.0,238305600.0,97.0,0.0,100.0,3.0,100.0,0.0,88.0,683145429.0,64.0,32034.0,100.0,0.0,100.0,3.0,74.0,26.0,100.0,131074.0,78.0,22.0,100.0,2.0,100.0,1600.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,31806.0,100.0,108468009000.0,100.0,463792556840.0
2023-12-13,ZHZ6E3PP,ST12000NM0008,12000138625024.0,1,74.0,23909528.0,97.0,0.0,100.0,3.0,100.0,56.0,89.0,813479623.0,64.0,32041.0,100.0,0.0,100.0,3.0,89.0,11.0,100.0,12885360647.0,71.0,29.0,100.0,0.0,100.0,1826.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,31763.0,100.0,106889656368.0,100.0,466865842542.0
2023-12-12,Z305KB2K,ST4000DM000,4000787030016.0,1,114.0,78844424.0,93.0,0.0,100.0,7.0,100.0,0.0,89.0,862131394.0,23.0,67874.0,100.0,0.0,100.0,7.0,92.0,8.0,100.0,0.0,69.0,31.0,100.0,0.0,98.0,4854.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,67821.0,100.0,62861941168.0,100.0,486859341443.0
2023-12-12,ZJV3C7DX,ST12000NM0007,12000138625024.0,1,81.0,134061592.0,89.0,0.0,100.0,8.0,83.0,5096.0,88.0,707862500.0,58.0,37090.0,100.0,0.0,100.0,8.0,1.0,118.0,100.0,0.0,64.0,36.0,100.0,440.0,100.0,1963.0,36.0,36.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,36819.0,100.0,108536179160.0,100.0,532955824554.0
2023-12-12,ZL2CYXPM,ST14000NM001G,14000519643136.0,1,80.0,95169560.0,93.0,0.0,100.0,6.0,100.0,104.0,77.0,45551425.0,76.0,21429.0,100.0,0.0,100.0,6.0,9.0,91.0,100.0,0.0,62.0,38.0,100.0,0.0,99.0,2075.0,38.0,38.0,99.0,1048.0,99.0,1048.0,200.0,0.0,100.0,20877.0,100.0,107292057344.0,100.0,281479753646.0
2023-12-11,ZA180Z2X,ST8000NM0055,8001563222016.0,1,73.0,56941104.0,89.0,0.0,100.0,30.0,100.0,40.0,91.0,1133072496.0,38.0,55071.0,100.0,0.0,100.0,30.0,100.0,0.0,100.0,0.0,58.0,42.0,100.0,130.0,84.0,33293.0,42.0,42.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,55003.0,100.0,99033470344.0,100.0,697588800234.0
2023-12-11,ZHZ50QYZ,ST12000NM0008,12000138625024.0,1,69.0,197429056.0,90.0,0.0,100.0,18.0,93.0,28024.0,90.0,972535397.0,61.0,34506.0,100.0,0.0,100.0,18.0,1.0,336.0,100.0,0.0,68.0,32.0,100.0,2.0,95.0,10349.0,32.0,32.0,100.0,8.0,100.0,8.0,200.0,3.0,100.0,32754.0,100.0,104611240664.0,100.0,562335138050.0
2023-12-11,ZHZ62PMQ,ST12000NM0008,12000138625024.0,1,76.0,42897392.0,90.0,0.0,100.0,14.0,100.0,16.0,89.0,886777264.0,63.0,32611.0,100.0,0.0,100.0,14.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,3.0,100.0,1777.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,32362.0,100.0,106903687160.0,100.0,512769196650.0
